n_actionid,c_competition,n_Matchid,d_date,c_Action,c_Period,n_StartTime,n_Endtime,c_HomeOrAway,n_TeamID,c_Team,n_personid,c_person,c_Function,n_ShirtNr,c_ActionReason,c_actionInfo,n_Subpersonid,c_Subperson
22040920,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Save by goalkeeper,Second half,2888000,2888000,Home,77,ADO Den Haag,455619,Robert Zwinkels,NULL,NULL,Standing/Blocked,NULL,0,NULL
22040958,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal kick,Second half,2939000,2939000,Home,77,ADO Den Haag,455619,Robert Zwinkels,NULL,NULL,NULL,NULL,0,NULL
22040927,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Corner,Second half,2915000,2915000,Away,16,FC Utrecht,834133,Zakaria Labyad,NULL,NULL,NULL,Right foot,0,NULL
22040993,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot blocked by,Second half,2980000,2980000,Home,77,ADO Den Haag,1126701,Danny Bakker,NULL,NULL,NULL,NULL,0,NULL
22040994,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Blocked shot,Second half,2980000,2980000,Away,16,FC Utrecht,834133,Zakaria Labyad,NULL,NULL,NULL,Right foot,0,NULL
22040998,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Corner,Second half,3015000,3015000,Away,16,FC Utrecht,834133,Zakaria Labyad,NULL,NULL,NULL,Right foot,0,NULL
22041722,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Offside,Second half,5254000,5254000,Away,16,FC Utrecht,1247628,Cyriel Dessers,NULL,NULL,NULL,NULL,0,NULL
22041727,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Free kick,Second half,5263000,5263000,Home,77,ADO Den Haag,880177,Tom Beugelsdijk,NULL,NULL,NULL,Right foot,0,NULL
22041744,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot wide,Second half,5301000,5301000,Away,16,FC Utrecht,834133,Zakaria Labyad,NULL,NULL,NULL,Right foot,0,NULL
22041752,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal kick,Second half,5325000,5325000,Home,77,ADO Den Haag,455619,Robert Zwinkels,NULL,NULL,NULL,NULL,0,NULL
22041767,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Foul committed,Second half,5359000,5359000,Away,16,FC Utrecht,627486,Ramon Leeuwin,NULL,NULL,Rough play,NULL,1652826,Delano Ladan
22041768,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Free kick,Second half,5370000,5370000,Home,77,ADO Den Haag,637262,Aaron Meijers,NULL,NULL,NULL,Left foot,0,NULL
22041775,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Foul committed,Second half,5389000,5389000,Home,77,ADO Den Haag,1223164,Sheraldo Becker,NULL,NULL,Handball,NULL,0,NULL
22041778,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Injury time,Second half,5400000,5400000,,0,NULL,0,NULL,NULL,NULL,NULL,180000,0,NULL
22041779,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Free kick,Second half,5410000,5410000,Away,16,FC Utrecht,763018,David Jensen,NULL,NULL,NULL,Right foot,0,NULL
22040442,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Foul committed,First half,2172000,2172000,Home,77,ADO Den Haag,583770,Edouard Duplan,NULL,NULL,Rough play,NULL,1194810,Sean Klaiber
22041823,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Free kick,Second half,5542000,5542000,Away,16,FC Utrecht,567228,Willem Janssen,NULL,NULL,NULL,Right foot,0,NULL
22041829,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,End of period,Second half,5583000,5583000,,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22039652,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal kick,First half,608000,608000,Away,16,FC Utrecht,763018,David Jensen,NULL,NULL,NULL,NULL,0,NULL
22040410,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot wide,First half,2102000,2102000,Home,77,ADO Den Haag,1389318,Bjørn Johnsen,NULL,NULL,Hit post,Right foot,0,NULL
22040411,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Hit post,First half,2109000,2109000,Home,77,ADO Den Haag,1389318,Bjørn Johnsen,NULL,NULL,NULL,NULL,0,NULL
22040445,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Free kick,First half,2184000,2184000,Away,16,FC Utrecht,713982,Mark van der Maarel,NULL,NULL,NULL,Right foot,0,NULL
22041212,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot blocked by,Second half,3715000,3715000,Away,16,FC Utrecht,713982,Mark van der Maarel,NULL,NULL,NULL,NULL,0,NULL
22041213,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Blocked shot,Second half,3715000,3715000,Home,77,ADO Den Haag,1220621,Melvyn Lorenzen,NULL,NULL,NULL,Left foot,0,NULL
22041214,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Corner,Second half,3726000,3726000,Home,77,ADO Den Haag,682493,Donny Gorter,NULL,NULL,NULL,Left foot,0,NULL
22041219,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot wide,Second half,3742000,3742000,Home,77,ADO Den Haag,880177,Tom Beugelsdijk,NULL,NULL,NULL,Right foot,0,NULL
22041221,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal kick,Second half,3769000,3769000,Away,16,FC Utrecht,763018,David Jensen,NULL,NULL,NULL,NULL,0,NULL
22041238,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Corner,Second half,3803000,3803000,Home,77,ADO Den Haag,682493,Donny Gorter,NULL,NULL,NULL,Left foot,0,NULL
22041248,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Foul committed,Second half,3819000,3819000,Away,16,FC Utrecht,474240,Edson Braafheid,NULL,NULL,Rough play,NULL,880177,Tom Beugelsdijk
22041264,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Free kick,Second half,3855000,3855000,Home,77,ADO Den Haag,682493,Donny Gorter,NULL,NULL,NULL,Left foot,0,NULL
22041266,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot wide,Second half,3859000,3859000,Home,77,ADO Den Haag,880177,Tom Beugelsdijk,NULL,NULL,Hit bar,Header,0,NULL
22041267,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Hit bar,Second half,3861000,3861000,Home,77,ADO Den Haag,880177,Tom Beugelsdijk,NULL,NULL,NULL,NULL,0,NULL
22041271,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal kick,Second half,3884000,3884000,Away,16,FC Utrecht,763018,David Jensen,NULL,NULL,NULL,NULL,0,NULL
22041273,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot wide,Second half,3906000,3906000,Away,16,FC Utrecht,1247628,Cyriel Dessers,NULL,NULL,NULL,Left foot,0,NULL
22041277,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal kick,Second half,3939000,3939000,Home,77,ADO Den Haag,455619,Robert Zwinkels,NULL,NULL,NULL,NULL,0,NULL
22041281,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot on goal,Second half,3948000,3948000,Home,77,ADO Den Haag,1223164,Sheraldo Becker,NULL,NULL,NULL,Right foot,0,NULL
22041282,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Save by goalkeeper,Second half,3953000,3953000,Away,16,FC Utrecht,763018,David Jensen,NULL,NULL,Standing/Blocked,NULL,0,NULL
22039764,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot on goal,First half,850000,850000,Away,16,FC Utrecht,1247628,Cyriel Dessers,NULL,NULL,NULL,Right foot,0,NULL
22039786,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot on goal,First half,865000,865000,Away,16,FC Utrecht,1239405,Gyrano Kerk,NULL,NULL,NULL,Right foot,0,NULL
22039485,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Kick-off,First half,0,0,Home,77,ADO Den Haag,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22039868,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Yellow,First half,1033000,1033000,Away,16,FC Utrecht,834133,Zakaria Labyad,NULL,NULL,Misconduct to game,NULL,0,NULL
22040120,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Free kick,First half,1459000,1459000,Away,16,FC Utrecht,834133,Zakaria Labyad,NULL,NULL,NULL,Right foot,0,NULL
22040180,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot wide,First half,1483000,1483000,Home,77,ADO Den Haag,1389318,Bjørn Johnsen,NULL,NULL,NULL,Left foot,0,NULL
22040354,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Corner,First half,1882000,1882000,Home,77,ADO Den Haag,682493,Donny Gorter,NULL,NULL,NULL,Left foot,0,NULL
22040358,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot on goal,First half,1908000,1908000,Away,16,FC Utrecht,1239405,Gyrano Kerk,NULL,NULL,NULL,Right foot,0,NULL
22040359,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Save by goalkeeper,First half,1913000,1913000,Home,77,ADO Den Haag,455619,Robert Zwinkels,NULL,NULL,Diving/Caught,NULL,0,NULL
22040366,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Corner,First half,1968000,1968000,Home,77,ADO Den Haag,682493,Donny Gorter,NULL,NULL,NULL,Left foot,0,NULL
22041017,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Corner,Second half,3049000,3049000,Away,16,FC Utrecht,834133,Zakaria Labyad,NULL,NULL,NULL,Right foot,0,NULL
22041020,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot wide,Second half,3053000,3053000,Away,16,FC Utrecht,627486,Ramon Leeuwin,NULL,NULL,NULL,Header,0,NULL
22041023,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal kick,Second half,3075000,3075000,Home,77,ADO Den Haag,455619,Robert Zwinkels,NULL,NULL,NULL,NULL,0,NULL
22041032,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Foul committed,Second half,3108000,3108000,Away,16,FC Utrecht,1239405,Gyrano Kerk,NULL,NULL,Rough play,NULL,637262,Aaron Meijers
22041033,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Free kick,Second half,3113000,3113000,Home,77,ADO Den Haag,637262,Aaron Meijers,NULL,NULL,NULL,Left foot,0,NULL
22041041,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot wide,Second half,3150000,3150000,Away,16,FC Utrecht,1239405,Gyrano Kerk,NULL,NULL,NULL,Right foot,0,NULL
22041046,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal kick,Second half,3172000,3172000,Home,77,ADO Den Haag,455619,Robert Zwinkels,NULL,NULL,NULL,NULL,0,NULL
22041068,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal,Second half,3271000,3271000,Away,16,FC Utrecht,1011974,Sander van de Streek,NULL,NULL,Assist,Header,579307,Urby Emanuelson
22041081,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Kick-off,Second half,3337000,3337000,Home,77,ADO Den Haag,664080,Lex Immers,NULL,NULL,NULL,NULL,0,NULL
22041086,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Shot wide,Second half,3372000,3372000,Away,16,FC Utrecht,1239405,Gyrano Kerk,NULL,NULL,NULL,Right foot,0,NULL
22041097,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Goal kick,Second half,3396000,3396000,Home,77,ADO Den Haag,455619,Robert Zwinkels,NULL,NULL,NULL,NULL,0,NULL
22041107,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Foul committed,Second half,3403000,3403000,Home,77,ADO Den Haag,682493,Donny Gorter,NULL,NULL,Rough play,NULL,1011974,Sander van de Streek
22041814,Eredivisie 2017/2018,2174508,11-Aug-2017 19:00,Offside,Second half,5505000,5505000,Home,77,ADO Den Haag,1389318,Bjørn Johnsen,NULL,NULL,NULL,NULL,0,NULL
22024172,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,Start,NULL,NULL,,0,NULL,392439,Björn Kuipers,Referee,NULL,NULL,NULL,0,NULL
22024173,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,Start,NULL,NULL,,0,NULL,382531,Sander van Roekel,Assistant Referee,NULL,NULL,NULL,0,NULL
22024174,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,Start,NULL,NULL,,0,NULL,294885,Erwin Zeinstra,Assistant Referee,NULL,NULL,NULL,0,NULL
22024177,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,Start,NULL,NULL,,0,NULL,803681,Allard Lindhout,4th Official,NULL,NULL,NULL,0,NULL
22051557,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,NULL,NULL,NULL,Away,61,AZ,1515583,Jeremy Helmer,Substitute,17,NULL,NULL,0,NULL
22051453,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,NULL,NULL,NULL,Home,11,PSV,1317130,Yanick van Osch,Substitute,31,NULL,NULL,0,NULL
22053162,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,39000,39000,Home,11,PSV,970689,Jürgen Locadia,NULL,NULL,Rough play,NULL,477149,Ron Vlaar
22053163,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,First half,44000,44000,Away,61,AZ,477149,Ron Vlaar,NULL,NULL,NULL,Right foot,0,NULL
22054212,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,First half,2290000,2290000,Away,61,AZ,870547,Marco Bizot,NULL,NULL,NULL,Right foot,0,NULL
22054215,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal kick,First half,2020000,2020000,Away,61,AZ,870547,Marco Bizot,NULL,NULL,NULL,NULL,0,NULL
22054232,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,2331000,2331000,Away,61,AZ,700068,Marko Vejinovic,NULL,NULL,Rough play,NULL,1300962,Steven Bergwijn
22054233,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Yellow,First half,2339000,2339000,Away,61,AZ,700068,Marko Vejinovic,NULL,NULL,Rough play,NULL,0,NULL
22054203,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,2270000,2270000,Home,11,PSV,1239568,Gastón Pereiro,NULL,NULL,Holding,NULL,740436,Stijn Wuytens
22054308,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,First half,2472000,2472000,Home,11,PSV,633185,Daniel Schwaab,NULL,NULL,NULL,Right foot,0,NULL
22054319,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,2503000,2503000,Away,61,AZ,1401035,Thomas Ouwejan,NULL,NULL,Rough play,NULL,1300962,Steven Bergwijn
22054329,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,First half,2535000,2535000,Home,11,PSV,1242166,Hirving Lozano,NULL,NULL,NULL,Right foot,0,NULL
22054331,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot wide,First half,2538000,2538000,Home,11,PSV,633185,Daniel Schwaab,NULL,NULL,NULL,Right foot,0,NULL
22054337,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal kick,First half,2554000,2554000,Away,61,AZ,870547,Marco Bizot,NULL,NULL,NULL,NULL,0,NULL
22054353,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot wide,First half,2583000,2583000,Away,61,AZ,1157252,Alireza Jahanbakhsh,NULL,NULL,Hit post,Right foot,0,NULL
22054354,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Hit post,First half,2590000,2590000,Away,61,AZ,1157252,Alireza Jahanbakhsh,NULL,NULL,NULL,NULL,0,NULL
22054360,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,2605000,2605000,Away,61,AZ,1519102,Guus Til,NULL,NULL,Rough play,NULL,1300961,Kenneth Paal
22054362,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,First half,2614000,2614000,Home,11,PSV,1115087,Jorrit Hendrix,NULL,NULL,NULL,Left foot,0,NULL
22054378,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,2674000,2674000,Away,61,AZ,847165,Jonas Svensson,NULL,NULL,Holding,NULL,1242166,Hirving Lozano
22054383,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Injury time,First half,2700000,2700000,,0,NULL,0,NULL,NULL,NULL,NULL,240000,0,NULL
22054386,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,First half,2712000,2712000,Home,11,PSV,1239568,Gastón Pereiro,NULL,NULL,NULL,Left foot,0,NULL
22054395,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,2760000,2760000,Away,61,AZ,1401035,Thomas Ouwejan,NULL,NULL,Rough play,NULL,1300962,Steven Bergwijn
22055137,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot on goal,Second half,3623000,3623000,Away,61,AZ,1519102,Guus Til,NULL,NULL,NULL,Right foot,0,NULL
22055138,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Save by goalkeeper,Second half,3629000,3629000,Home,11,PSV,740537,Jeroen Zoet,NULL,NULL,Diving/Blocked,NULL,0,NULL
22055152,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Corner,Second half,3654000,3654000,Away,61,AZ,700068,Marko Vejinovic,NULL,NULL,NULL,Right foot,0,NULL
22055775,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal kick,Second half,4758000,4758000,Away,61,AZ,870547,Marco Bizot,NULL,NULL,NULL,NULL,0,NULL
22055792,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,Second half,4777000,4777000,Home,11,PSV,844494,Marco van Ginkel,NULL,NULL,NULL,NULL,1157252,Alireza Jahanbakhsh
22055835,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal,Second half,4832000,4832000,Away,61,AZ,1064368,Wout Weghorst,NULL,NULL,Penalty,Right foot,0,NULL
22055849,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Kick-off,Second half,4855000,4855000,Home,11,PSV,970689,Jürgen Locadia,NULL,NULL,NULL,NULL,0,NULL
22051564,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,NULL,NULL,NULL,Away,61,AZ,1206281,Fred Friday,Substitute,27,NULL,NULL,0,NULL
22055932,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot on goal,Second half,4952000,4952000,Home,11,PSV,1115087,Jorrit Hendrix,NULL,NULL,NULL,Left foot,0,NULL
22040269,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,Start,NULL,5058000,Home,11,PSV,1242166,Hirving Lozano,Forward,11,NULL,NULL,0,NULL
22040273,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,Start,NULL,NULL,Home,11,PSV,970689,Jürgen Locadia,Forward,19,NULL,NULL,0,NULL
22040284,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,Start,NULL,4014000,Home,11,PSV,1300962,Steven Bergwijn,Forward,17,NULL,NULL,0,NULL
22040349,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,Start,NULL,NULL,Home,11,PSV,1239568,Gastón Pereiro,Midfielder,7,NULL,NULL,0,NULL
22040258,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,Start,NULL,NULL,Home,11,PSV,844494,Marco van Ginkel,Midfielder (C),10,NULL,NULL,0,NULL
22051266,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Substitution,Second half,4014000,NULL,Home,11,PSV,1357529,Bart Ramselaar,Midfielder,23,NULL,NULL,1300962,Steven Bergwijn
22053778,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Kick-off,First half,1115000,1115000,Home,11,PSV,970689,Jürgen Locadia,NULL,NULL,NULL,NULL,0,NULL
22053764,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal,First half,1056000,1056000,Away,61,AZ,1234612,Dabney dos Santos,NULL,NULL,Assist,Right foot,1064368,Wout Weghorst
22053784,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Offside,First half,1136000,1136000,Home,11,PSV,1242166,Hirving Lozano,NULL,NULL,NULL,NULL,0,NULL
22053804,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,First half,1187000,1187000,Away,61,AZ,1401035,Thomas Ouwejan,NULL,NULL,NULL,Left foot,0,NULL
22053803,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,1179000,1179000,Home,11,PSV,1242166,Hirving Lozano,NULL,NULL,Rough play,NULL,1401035,Thomas Ouwejan
22053832,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal kick,First half,1238000,1238000,Home,11,PSV,740537,Jeroen Zoet,NULL,NULL,NULL,NULL,0,NULL
22053844,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,1273000,1273000,Home,11,PSV,844494,Marco van Ginkel,NULL,NULL,Holding,NULL,700068,Marko Vejinovic
22053845,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,First half,1292000,1292000,Away,61,AZ,700068,Marko Vejinovic,NULL,NULL,NULL,Right foot,0,NULL
22053855,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot on goal,First half,1297000,1297000,Away,61,AZ,1401035,Thomas Ouwejan,NULL,NULL,NULL,Right foot,0,NULL
22053856,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Save by goalkeeper,First half,1302000,1302000,Home,11,PSV,740537,Jeroen Zoet,NULL,NULL,Diving/Caught,NULL,0,NULL
22053872,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,First half,1321000,1321000,Home,11,PSV,1095543,Joshua Brenet,NULL,NULL,Holding,NULL,1157252,Alireza Jahanbakhsh
22053874,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,First half,1325000,1325000,Away,61,AZ,847165,Jonas Svensson,NULL,NULL,NULL,Right foot,0,NULL
22054804,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Corner,Second half,2761000,2761000,Away,61,AZ,700068,Marko Vejinovic,NULL,NULL,NULL,Right foot,0,NULL
22054827,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal,Second half,2865000,2865000,Home,11,PSV,1239568,Gastón Pereiro,NULL,NULL,Assist,Left foot,633185,Daniel Schwaab
22054841,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Kick-off,Second half,2915000,2915000,Away,61,AZ,1064368,Wout Weghorst,NULL,NULL,NULL,NULL,0,NULL
22054858,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal kick,Second half,2963000,2963000,Home,11,PSV,740537,Jeroen Zoet,NULL,NULL,NULL,NULL,0,NULL
22055456,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Corner,Second half,4429000,4429000,Home,11,PSV,1242166,Hirving Lozano,NULL,NULL,NULL,Right foot,0,NULL
22055464,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot wide,Second half,4435000,4435000,Home,11,PSV,850175,Nicolas Isimat-Mirin,NULL,NULL,NULL,Header,0,NULL
22055470,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal kick,Second half,4456000,4456000,Away,61,AZ,870547,Marco Bizot,NULL,NULL,NULL,NULL,0,NULL
22055397,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Foul committed,Second half,4351000,4351000,Away,61,AZ,1078341,Joris van Overeem,NULL,NULL,Rough play,NULL,1239568,Gastón Pereiro
22056394,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot wide,Second half,5574000,5574000,Away,61,AZ,1454546,Levi García,NULL,NULL,NULL,Left foot,0,NULL
22056399,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,End of period,Second half,5588000,5588000,,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22055066,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Free kick,Second half,3443000,3443000,Home,11,PSV,1300961,Kenneth Paal,NULL,NULL,NULL,Left foot,0,NULL
22051563,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Substitution,Second half,4917000,NULL,Away,61,AZ,1454546,Levi García,Forward,28,NULL,NULL,700068,Marko Vejinovic
22051757,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Line-up,NULL,NULL,NULL,Home,11,PSV,1495469,Mike van de Meulenhof,Substitute,41,NULL,NULL,0,NULL
22053149,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Kick-off,First half,0,0,Home,11,PSV,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22053990,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Corner,First half,1648000,1648000,Away,61,AZ,700068,Marko Vejinovic,NULL,NULL,NULL,Right foot,0,NULL
22053998,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot on goal,First half,1654000,1654000,Away,61,AZ,1157252,Alireza Jahanbakhsh,NULL,NULL,NULL,Right foot,0,NULL
22054000,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Save by goalkeeper,First half,1658000,1658000,Home,11,PSV,740537,Jeroen Zoet,NULL,NULL,Diving/Blocked,NULL,0,NULL
22054016,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Corner,First half,1713000,1713000,Home,11,PSV,1239568,Gastón Pereiro,NULL,NULL,NULL,Left foot,0,NULL
22054019,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot blocked by,First half,1724000,1724000,Away,61,AZ,1519102,Guus Til,NULL,NULL,NULL,NULL,0,NULL
22054020,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Blocked shot,First half,1724000,1724000,Home,11,PSV,1242166,Hirving Lozano,NULL,NULL,NULL,Right foot,0,NULL
22054025,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Shot wide,First half,1747000,1747000,Home,11,PSV,1300962,Steven Bergwijn,NULL,NULL,NULL,Right foot,0,NULL
22054026,Eredivisie 2017/2018,2174500,12-Aug-2017 18:30,Goal kick,First half,1755000,1755000,Away,61,AZ,870547,Marco Bizot,NULL,NULL,NULL,NULL,0,NULL
